Date,Open,High,Low,Close,Adj Close,Volume
2017-08-10,159.899994,160.000000,154.630005,155.320007,153.006531,40804300
2017-08-11,156.600006,158.570007,156.070007,157.479996,155.134338,26257100
2017-08-14,159.320007,160.210007,158.750000,159.850006,157.469070,22122700
2017-08-15,160.660004,162.199997,160.139999,161.600006,159.192978,29465500
2017-08-16,161.940002,162.509995,160.149994,160.949997,158.552673,27671600
2017-08-17,160.520004,160.710007,157.839996,157.860001,155.508698,27940600
2017-08-18,157.860001,159.500000,156.720001,157.500000,155.154068,27428100
2017-08-21,157.500000,157.889999,155.110001,157.210007,154.868378,26368500
2017-08-22,158.229996,160.000000,158.020004,159.779999,157.400101,21604600
2017-08-23,159.070007,160.470001,158.880005,159.979996,157.597107,19399100
2017-08-24,160.429993,160.740005,158.550003,159.270004,156.897690,19818900
2017-08-25,159.649994,160.559998,159.270004,159.860001,157.478897,25480100
2017-08-28,160.139999,162.000000,159.929993,161.470001,159.064911,25966000
2017-08-29,160.100006,163.119995,160.000000,162.910004,160.483490,29516900
2017-08-30,163.800003,163.889999,162.610001,163.350006,160.916916,27269600
2017-08-31,163.639999,164.520004,163.479996,164.000000,161.557236,26785100
2017-09-01,164.800003,164.940002,163.630005,164.050003,161.606491,16591100
2017-09-05,163.750000,164.250000,160.559998,162.080002,159.665848,29468500
2017-09-06,162.710007,162.990005,160.520004,161.910004,159.498367,21651700
2017-09-07,162.089996,162.240005,160.360001,161.259995,158.858032,21928500
2017-09-08,160.860001,161.149994,158.529999,158.630005,156.267227,28611500
2017-09-11,160.500000,162.050003,159.889999,161.500000,159.094467,31085900
2017-09-12,162.610001,163.960007,158.770004,160.860001,158.464020,71714000
2017-09-13,159.869995,159.960007,157.910004,159.649994,157.272018,44907400
2017-09-14,158.990005,159.399994,158.089996,158.279999,155.922440,23760700
2017-09-15,158.470001,160.970001,158.000000,159.880005,157.498611,49114600
2017-09-18,160.110001,160.500000,158.000000,158.669998,156.306625,28269400
2017-09-19,159.509995,159.770004,158.440002,158.729996,156.365723,20810600
2017-09-20,157.899994,158.259995,153.830002,156.070007,153.745377,52951400
2017-09-21,155.800003,155.800003,152.750000,153.389999,151.105270,37511700
2017-09-22,151.539993,152.270004,150.559998,151.889999,149.627625,46645400
2017-09-25,149.990005,151.830002,149.160004,150.550003,148.307571,44387300
2017-09-26,151.779999,153.919998,151.690002,153.139999,150.859009,36660000
2017-09-27,153.800003,154.720001,153.539993,154.229996,151.932770,25504200
2017-09-28,153.889999,154.279999,152.699997,153.279999,150.996918,22005500
2017-09-29,153.210007,154.130005,152.000000,154.119995,151.824387,26299800
2017-10-02,154.259995,154.449997,152.720001,153.809998,151.519028,18698800
2017-10-03,154.009995,155.089996,153.910004,154.479996,152.179031,16230300
2017-10-04,153.630005,153.860001,152.460007,153.479996,151.193924,20163800
2017-10-05,154.179993,155.440002,154.050003,155.389999,153.075470,21283800
2017-10-06,154.970001,155.490005,154.559998,155.300003,152.986816,17407600
2017-10-09,155.809998,156.729996,155.490005,155.839996,153.518768,16262900
2017-10-10,156.059998,158.000000,155.100006,155.899994,153.577866,15617000
2017-10-11,155.970001,156.979996,155.750000,156.550003,154.218216,16905600
2017-10-12,156.350006,157.369995,155.729996,156.000000,153.676392,16125100
2017-10-13,156.729996,157.279999,156.410004,156.990005,154.651642,16394200
2017-10-16,157.899994,160.000000,157.649994,159.880005,157.498611,24121500
2017-10-17,159.779999,160.869995,159.229996,160.470001,158.079819,18997300
2017-10-18,160.419998,160.710007,159.600006,159.759995,157.380386,16374200
2017-10-19,156.750000,157.080002,155.020004,155.979996,153.656693,42584200
2017-10-20,156.610001,157.750000,155.960007,156.250000,153.922668,23974100
